id_transaksi,id_pelanggan,kategori,channel,kuantitas,harga_satuan,diskon,total_nilai,berat_kg,segmen
8e586144,usr-0039,olahraga,mobile,10,2436484.76,0.2022,19438275.42,0.51,tinggi
aa53e34e,usr-0194,makanan,web,17,138415.66,0.2105,1857745.78,9.76,tinggi
6a6daad1,usr-0005,makanan,teller,17,15335.79,0.1271,227572.39,0.33,menengah
0bfba0e2,usr-0003,olahraga,atm,3,1616677.66,0.1393,4174423.39,3.54,tinggi
0a7ddaa4,usr-0002,makanan,mobile,20,61426.92,0.146,1049171.79,3.78,tinggi
62b2fafb,usr-0032,otomotif,teller,1,1668505.33,0.0233,1629629.16,0.21,tinggi
aec1bc38,usr-0039,olahraga,mobile,7,2000823.55,0.2447,10578554.19,0.26,tinggi
a2d95690,usr-0092,makanan,teller,4,117117.0,0.1495,398432.03,9.58,menengah
7016f91b,usr-0078,otomotif,teller,3,1722577.35,0.0149,5090732.84,0.23,tinggi
3e70638c,usr-0136,fashion,atm,4,579103.04,0.1593,1947407.7,0.21,tinggi
4dd0d483,usr-0097,kesehatan,atm,19,103403.81,0.01,1945025.67,3.32,tinggi
9f6d7c05,usr-0005,fashion,atm,7,46608.08,0.015,321362.71,0.36,menengah
d8661781,usr-0032,otomotif,mobile,13,307404.07,0.1755,3294910.52,0.6,tinggi
11f90f34,usr-0007,olahraga,web,10,1775364.09,0.0905,16146936.4,1.27,tinggi
d787aaeb,usr-0009,fashion,web,10,73187.56,0.0625,686133.38,0.78,menengah
d7fc7df6,usr-0157,makanan,web,19,31819.89,0.0484,575316.34,3.36,menengah
2af0b3e7,usr-0058,olahraga,atm,15,2141181.02,0.2386,24454428.43,5.76,tinggi
cb9bdc18,usr-0183,makanan,atm,12,69523.46,0.0295,809670.22,0.42,menengah
a60b97ed,usr-0015,otomotif,mobile,6,2496934.65,0.2195,11693144.97,4.94,tinggi
dca3472b,usr-0029,otomotif,web,19,2085470.1,0.0982,35732861.79,7.09,tinggi
0136c5ae,usr-0022,elektronik,mobile,19,2692224.95,0.1614,42896297.02,4.23,tinggi
ffdba705,usr-0002,fashion,atm,6,492643.53,0.0892,2692198.36,0.18,tinggi
c4bd8bef,usr-0005,elektronik,atm,9,946522.18,0.0478,8111505.78,1.21,tinggi
7a0d9599,usr-0028,elektronik,web,6,2203183.38,0.2396,10051803.85,1.78,tinggi
5652fbe3,usr-0001,fashion,atm,6,583327.12,0.1822,2862269.51,0.59,tinggi
f5a499a3,usr-0157,makanan,web,11,43724.69,0.0993,433211.11,4.47,menengah
defae8c8,usr-0002,elektronik,atm,4,4498122.24,0.0816,16524301.86,0.92,tinggi
ed769bbb,usr-0003,otomotif,atm,3,2034648.19,0.1774,5021104.8,1.51,tinggi
7d4bcc06,usr-0083,elektronik,mobile,16,2762387.99,0.0684,41175050.42,1.1,tinggi
737e124c,usr-0001,otomotif,teller,7,2877195.83,0.2369,15369116.97,0.71,tinggi
f767dc30,usr-0140,kesehatan,teller,2,486821.58,0.0878,888157.29,0.16,menengah
c315c13f,usr-0070,kesehatan,mobile,9,196540.39,0.2518,1323463.68,0.79,tinggi
3d2639af,usr-0001,fashion,web,19,235568.44,0.0305,4339288.45,0.19,tinggi
834bfdfb,usr-0060,otomotif,atm,14,1357018.29,0.1892,15403786.01,5.47,tinggi
c3719d2b,usr-0046,fashion,teller,5,93541.39,0.1103,416118.87,1.39,menengah
c748744a,usr-0080,makanan,web,1,42182.3,0.0534,39929.77,0.11,rendah
f49baaf0,usr-0106,olahraga,mobile,9,1623644.51,0.1817,11957654.72,0.65,tinggi
225d27b9,usr-0068,otomotif,teller,14,424224.7,0.04,5701579.97,4.74,tinggi
ddf9d42c,usr-0037,elektronik,mobile,15,2650529.74,0.1265,34728565.92,5.84,tinggi
45b20ef4,usr-0008,olahraga,web,3,2492892.05,0.1512,6347900.32,6.4,tinggi
9ef6dd42,usr-0062,elektronik,atm,14,7197736.36,0.2856,71988879.98,1.35,tinggi
2c4ac382,usr-0172,olahraga,web,10,1924426.33,0.1136,17058114.99,6.64,tinggi
f05193e0,usr-0037,elektronik,web,11,3686676.83,0.143,34754302.48,0.15,tinggi
d0d713c1,usr-0053,otomotif,teller,8,2213779.91,0.149,15071413.63,0.24,tinggi
eb96d4b2,usr-0017,olahraga,atm,4,1734318.85,0.2346,5309790.59,0.63,tinggi
e33e1bc7,usr-0080,makanan,web,5,78226.14,0.06,367662.86,0.86,menengah
df26c7d3,usr-0199,makanan,web,6,30314.66,0.0151,179141.45,0.87,menengah
aca7ea2f,usr-0003,olahraga,web,1,1692838.91,0.1019,1520338.63,0.41,tinggi
c9f7c161,usr-0004,elektronik,mobile,15,6326079.94,0.26,70219487.33,1.64,tinggi
0d97830e,usr-0029,kesehatan,atm,15,298908.18,0.11,3990424.2,3.55,tinggi
b5bca039,usr-0022,makanan,web,2,42297.03,0.0235,82606.1,4.04,rendah
7b9fbc2d,usr-0034,olahraga,web,16,2476157.73,0.1818,32415876.07,9.4,tinggi
62c7e500,usr-0001,elektronik,mobile,4,2525958.67,0.1614,8473075.76,2.3,tinggi
9295d539,usr-0014,otomotif,atm,16,1569328.18,0.1477,21400614.53,7.88,tinggi
7b8ef09d,usr-0036,kesehatan,atm,15,212446.85,0.0738,2951524.09,0.2,tinggi
7606cd93,usr-0037,kesehatan,atm,9,214927.54,0.167,1611311.77,6.42,tinggi
c001033b,usr-0052,olahraga,web,7,1505177.16,0.0038,10496202.41,0.14,tinggi
657f7ad0,usr-0068,fashion,mobile,17,123290.39,0.2126,1650340.5,1.82,tinggi
b4d5e156,usr-0048,kesehatan,teller,19,306757.04,0.1653,4864951.92,4.6,tinggi
863bea77,usr-0091,makanan,atm,4,87340.42,0.0948,316242.19,1.38,menengah
6e1b8c56,usr-0045,elektronik,teller,12,1134555.45,0.0404,13064632.92,0.16,tinggi
a687fd6b,usr-0029,olahraga,teller,4,2158526.71,0.1093,7690398.96,0.9,tinggi
dae2bb67,usr-0041,otomotif,web,15,991915.47,0.1959,11963988.44,4.55,tinggi
e1bcf9ac,usr-0002,kesehatan,web,1,457834.87,0.0495,435172.04,1.08,menengah
b2d26c6d,usr-0006,otomotif,mobile,14,896615.04,0.0612,11784390.79,7.99,tinggi
2855431b,usr-0028,fashion,teller,6,620831.05,0.2549,2775487.29,2.0,tinggi
6f7e8b15,usr-0127,makanan,web,15,99266.92,0.1811,1219345.21,5.69,tinggi
deee70a6,usr-0057,elektronik,atm,9,617054.16,0.1287,4838753.61,0.12,tinggi
f130e700,usr-0001,elektronik,mobile,12,7184297.83,0.1054,77124874.06,0.46,tinggi
757c5d93,usr-0038,kesehatan,mobile,16,266606.52,0.2121,3360948.43,0.92,tinggi
79f57d5f,usr-0004,makanan,teller,18,60770.44,0.1282,953634.05,6.04,menengah
79894659,usr-0072,kesehatan,web,8,335063.98,0.0484,2550775.07,8.42,tinggi
b62a4878,usr-0106,olahraga,web,10,1281608.96,0.0951,11597279.48,4.19,tinggi
ac82cfa9,usr-0038,otomotif,atm,2,2049629.04,0.0531,3881587.48,0.19,tinggi
8299bf57,usr-0038,elektronik,web,15,1985832.69,0.0897,27115552.47,0.39,tinggi
2cb32841,usr-0009,makanan,web,19,109246.97,0.1281,1809796.23,1.77,tinggi
67d84594,usr-0018,olahraga,atm,14,2015553.11,0.174,23307856.16,2.99,tinggi
f7c95630,usr-0122,kesehatan,web,5,357588.45,0.1948,1439651.1,0.52,tinggi
c949c60b,usr-0069,fashion,atm,2,493140.43,0.054,933021.69,1.13,menengah
3ae3f1a3,usr-0027,olahraga,teller,2,1370043.77,0.0286,2661721.04,0.12,tinggi
ce1869a2,usr-0011,kesehatan,teller,16,326997.52,0.1192,4608310.65,3.37,tinggi
cbfbeb76,usr-0001,otomotif,teller,6,833841.11,0.0091,4957518.94,2.71,tinggi
7b45e9aa,usr-0002,kesehatan,atm,7,345982.01,0.0162,2382639.71,8.13,tinggi
82d4d47c,usr-0003,kesehatan,mobile,5,458588.16,0.1263,2003342.38,0.27,tinggi
ce87419c,usr-0012,fashion,mobile,9,392256.83,0.2413,2678447.31,8.47,tinggi
19f77299,usr-0165,makanan,web,5,33252.25,0.2486,124928.7,0.27,menengah
5ffbe2ea,usr-0025,fashion,atm,4,745826.37,0.2142,2344281.45,8.47,tinggi
8012c3f3,usr-0005,makanan,web,11,54198.66,0.0736,552306.02,5.53,menengah
9acb1e2e,usr-0002,otomotif,teller,10,438817.08,0.0232,4286365.24,0.31,tinggi
659c3e66,usr-0009,kesehatan,teller,15,254399.59,0.23,2938315.26,9.31,tinggi
b3e7bbdc,usr-0101,fashion,atm,16,782486.09,0.1329,10855899.02,0.32,tinggi
286fa956,usr-0012,otomotif,web,18,1553423.63,0.1228,24527937.75,1.85,tinggi
cdaba58b,usr-0085,fashion,teller,8,48210.1,0.0402,370176.43,1.36,menengah
c2ad31c0,usr-0096,kesehatan,atm,18,427444.98,0.2519,5755888.61,1.12,tinggi
7796affd,usr-0002,elektronik,web,4,6947888.81,0.1823,22725154.72,0.16,tinggi
42dd54c6,usr-0041,elektronik,teller,16,7376707.46,0.2943,83291879.27,3.99,tinggi
152928a6,usr-0174,makanan,atm,12,48591.63,0.0105,576977.01,0.82,menengah
e0c483f1,usr-0014,kesehatan,web,14,395286.44,0.1227,4854987.11,0.18,tinggi
55125f96,usr-0001,otomotif,web,13,2979860.92,0.2154,30393985.41,6.13,tinggi
4c816dc3,usr-0153,otomotif,atm,16,2279807.52,0.2114,28765699.36,0.58,tinggi
3de5dc40,usr-0132,olahraga,teller,2,2347042.88,0.0736,4348601.05,4.36,tinggi
892cb90a,usr-0027,fashion,teller,13,49883.12,0.1011,582919.18,2.29,menengah
7e545c81,usr-0031,fashion,mobile,9,382762.15,0.2421,2610858.9,0.58,tinggi
7c01c26b,usr-0004,otomotif,web,19,1288818.22,0.0478,23317041.47,8.63,tinggi
ddd380a5,usr-0103,elektronik,teller,13,733497.13,0.0562,8999569.69,3.88,tinggi
0a7a0074,usr-0024,kesehatan,web,11,388638.38,0.1918,3455072.93,0.1,tinggi
f568c7b6,usr-0001,otomotif,web,6,2666358.21,0.124,14014378.75,2.95,tinggi
7df0ccf2,usr-0058,otomotif,mobile,8,259805.27,0.1587,1748593.39,0.77,tinggi
cf9c15b9,usr-0168,elektronik,atm,8,3689731.56,0.1236,25869445.91,7.16,tinggi
7f83b8aa,usr-0107,fashion,mobile,9,264926.03,0.1745,1968267.94,0.14,tinggi
990ba3c3,usr-0006,fashion,teller,10,402822.79,0.1338,3489251.01,3.14,tinggi
feea6261,usr-0001,kesehatan,teller,11,451093.69,0.1219,4357159.06,1.65,tinggi
d4fc1427,usr-0162,fashion,mobile,3,506491.6,0.2851,1086272.53,0.59,tinggi
b7fb6f62,usr-0160,kesehatan,atm,17,439875.56,0.0414,7168300.1,2.04,tinggi
c2e75bec,usr-0028,fashion,atm,8,375394.4,0.2854,2146054.71,0.24,tinggi
0bcbc6e3,usr-0048,fashion,mobile,17,383828.84,0.2285,5034107.15,0.14,tinggi
b885c562,usr-0020,makanan,web,10,122264.53,0.2265,945716.14,0.12,menengah
c815d306,usr-0015,olahraga,atm,3,1315461.43,0.1241,3456638.0,5.55,tinggi
70119d02,usr-0002,kesehatan,web,16,413050.41,0.2418,5010797.13,0.15,tinggi
7de5a0e7,usr-0001,elektronik,atm,9,2738515.02,0.2054,19584216.31,0.11,tinggi
43cb035b,usr-0005,otomotif,teller,12,2024867.07,0.2372,18534823.21,2.75,tinggi
8d9ec691,usr-0110,makanan,atm,8,51412.32,0.2793,296422.87,2.8,menengah
757b50f8,usr-0002,otomotif,teller,7,394112.05,0.1849,2248685.12,1.0,tinggi
eacb5a2a,usr-0004,otomotif,teller,9,2137262.22,0.1844,15688359.6,3.42,tinggi
c35cc921,usr-0031,makanan,atm,12,78624.78,0.1144,835561.26,0.11,menengah
ea4a9b80,usr-0004,kesehatan,atm,10,276494.94,0.0376,2660987.3,0.34,tinggi
c1cfbcea,usr-0003,fashion,mobile,18,67424.08,0.2842,868718.82,0.17,menengah
78cd490a,usr-0033,otomotif,mobile,7,2622947.21,0.2823,13177424.49,0.56,tinggi
8b556233,usr-0011,kesehatan,atm,12,397042.52,0.2341,3649138.39,0.35,tinggi
9f858a0a,usr-0045,makanan,web,7,57176.72,0.1238,350687.69,1.03,menengah
d283c29e,usr-0147,kesehatan,web,6,246662.83,0.0501,1405830.13,1.44,tinggi
d3c0d3d1,usr-0002,kesehatan,atm,19,263410.33,0.1647,4180506.32,1.79,tinggi
85d1d929,usr-0147,olahraga,web,5,2213436.94,0.0945,10021335.75,1.76,tinggi
b04dba89,usr-0141,elektronik,atm,8,3259848.29,0.0092,25838861.49,0.11,tinggi
45dd8898,usr-0107,olahraga,mobile,4,1576844.65,0.0402,6053821.98,0.89,tinggi
14ba636f,usr-0046,elektronik,web,9,5671991.98,0.1981,40935333.32,0.71,tinggi
cf67d12f,usr-0044,fashion,teller,15,758507.69,0.2213,8859749.07,0.31,tinggi
54e5b618,usr-0048,makanan,web,2,101142.1,0.2333,155091.3,3.96,menengah
fca65b8e,usr-0060,otomotif,teller,7,721337.91,0.0427,4833757.47,3.54,tinggi
9b68a2de,usr-0001,otomotif,teller,19,2600623.25,0.2993,34622877.51,0.49,tinggi
f5cf64df,usr-0173,elektronik,web,18,7351425.54,0.0004,132272729.46,5.83,tinggi
705bdeff,usr-0037,otomotif,web,18,1098595.36,0.1248,17306831.86,2.64,tinggi
8fc1f279,usr-0088,fashion,web,19,126944.62,0.0403,2314746.28,5.63,tinggi
38af0b7b,usr-0012,kesehatan,atm,20,280352.05,0.0422,5370423.87,0.26,tinggi
44c28aee,usr-0001,fashion,teller,15,389289.99,0.2736,4241703.73,9.0,tinggi
987734bc,usr-0025,makanan,atm,9,113076.34,0.2646,748407.06,0.5,menengah
0011793a,usr-0025,otomotif,web,9,1409036.74,0.1577,10681484.81,0.24,tinggi
af8fec18,usr-0017,otomotif,web,4,1408740.25,0.1273,4917630.46,0.33,tinggi
70b25741,usr-0009,elektronik,web,12,6282363.2,0.0845,69018042.12,2.2,tinggi
33eb95e3,usr-0005,elektronik,atm,2,1731170.12,0.1913,2799994.55,1.37,tinggi
b96069cd,usr-0028,elektronik,web,16,1367384.52,0.2998,15319082.25,3.79,tinggi
3d2c4cdd,usr-0012,fashion,atm,5,227962.74,0.283,817246.42,2.64,menengah
0b78846a,usr-0180,makanan,teller,15,64955.04,0.2897,692063.47,0.39,menengah
8ccbad2a,usr-0003,makanan,mobile,18,128753.43,0.2791,1670730.26,8.04,tinggi
34716307,usr-0008,makanan,atm,15,33922.34,0.0857,465227.93,0.22,menengah
8ea7f3fd,usr-0007,makanan,web,16,43598.71,0.1633,583664.65,1.12,menengah
5aff04be,usr-0030,olahraga,mobile,13,1020583.14,0.2365,10129797.96,1.54,tinggi
113848a2,usr-0024,olahraga,atm,4,1161537.12,0.1831,3795438.69,3.63,tinggi
fb3bb239,usr-0049,fashion,atm,11,696122.42,0.2841,5481894.45,6.8,tinggi
5df89738,usr-0168,kesehatan,teller,4,50120.5,0.0798,184483.54,4.49,menengah
1bd30fdc,usr-0007,elektronik,teller,14,5380390.76,0.2426,57051511.46,5.03,tinggi
b23187ea,usr-0061,fashion,web,12,459884.2,0.2672,4044037.7,0.47,tinggi
74e13f41,usr-0001,kesehatan,mobile,6,75648.8,0.0382,436554.1,0.61,menengah
63da7d89,usr-0006,fashion,teller,2,609753.85,0.2872,869265.09,6.17,menengah
f19e40f0,usr-0020,otomotif,web,9,1489395.39,0.0336,12954165.34,1.56,tinggi
bc8bb4c3,usr-0001,otomotif,web,16,2346705.12,0.1737,31025319.05,5.74,tinggi
ae8c08e2,usr-0043,elektronik,atm,18,4544829.22,0.0876,74640639.25,0.41,tinggi
77fed160,usr-0057,elektronik,mobile,8,3535171.05,0.1307,24584993.55,2.11,tinggi
a9cef372,usr-0076,kesehatan,web,20,288311.45,0.0515,5469268.21,1.4,tinggi
3a9cf908,usr-0026,fashion,teller,19,57989.49,0.0766,1017402.41,0.84,tinggi
839fcfec,usr-0040,kesehatan,web,3,349941.23,0.063,983684.8,1.54,menengah
afff931f,usr-0013,kesehatan,atm,19,56010.23,0.2221,827836.8,1.46,menengah
dcdb50aa,usr-0001,olahraga,teller,15,2439733.11,0.2661,26857801.94,6.27,tinggi
db596e3d,usr-0001,kesehatan,mobile,7,444844.36,0.1171,2749271.6,7.1,tinggi
52525041,usr-0051,kesehatan,atm,5,68533.54,0.1025,307544.26,0.37,menengah
42b16d2b,usr-0197,olahraga,teller,11,2251983.79,0.0988,22324365.71,5.06,tinggi
e4aa76a9,usr-0001,otomotif,atm,18,2505053.18,0.157,38011676.95,2.13,tinggi
1eb64278,usr-0032,elektronik,mobile,12,3366732.41,0.1445,34562874.92,2.61,tinggi
c9c709d7,usr-0078,makanan,mobile,13,110094.18,0.0123,1413620.28,1.22,tinggi
63c9d22c,usr-0106,otomotif,web,4,2724770.76,0.1885,8844605.89,0.99,tinggi
bb317665,usr-0030,kesehatan,web,18,151305.05,0.2911,1930682.7,7.12,tinggi
469d577e,usr-0044,kesehatan,web,16,456382.8,0.2414,5539391.87,4.13,tinggi
3b0da56b,usr-0062,kesehatan,teller,16,140844.96,0.2293,1736787.37,8.38,tinggi
c5f19e93,usr-0120,kesehatan,web,14,378095.94,0.2063,4201326.47,0.89,tinggi
1bc2d328,usr-0002,otomotif,teller,9,1945060.4,0.0765,16166369.51,0.43,tinggi
bb79c67c,usr-0154,makanan,teller,18,63968.62,0.0135,1135890.79,3.46,tinggi
22b91085,usr-0001,olahraga,mobile,3,2286285.62,0.0571,6467216.13,0.47,tinggi
af309e41,usr-0110,fashion,mobile,6,558902.85,0.1988,2686757.78,0.18,tinggi
31e0207f,usr-0001,makanan,atm,15,74424.17,0.1098,993785.94,0.85,menengah
d75a44d7,usr-0003,otomotif,atm,9,1894974.66,0.2916,12081600.44,0.24,tinggi
d507d127,usr-0001,elektronik,teller,11,2720252.27,0.0049,29776153.37,0.15,tinggi
b6a84bc7,usr-0018,kesehatan,teller,15,362118.08,0.1317,4716406.93,4.78,tinggi
afcb80ee,usr-0009,kesehatan,atm,18,482918.92,0.2284,6707164.3,6.75,tinggi
1b01b0b8,usr-0003,otomotif,web,7,2207157.82,0.0544,14609619.04,9.4,tinggi
1dcfa38b,usr-0018,makanan,mobile,10,114997.08,0.0654,1074762.71,1.28,tinggi
f7958f70,usr-0014,fashion,mobile,11,223523.61,0.1799,2016428.84,4.28,tinggi
2c42028e,usr-0083,kesehatan,teller,18,155194.41,0.0244,2725338.0,8.71,tinggi
7a8c6db7,usr-0137,kesehatan,mobile,8,458592.7,0.1819,3001397.5,1.97,tinggi
d6867ddc,usr-0051,otomotif,mobile,18,150811.39,0.2731,1973246.39,2.34,tinggi
61365b8f,usr-0002,otomotif,mobile,10,701615.61,0.1489,5971450.46,0.5,tinggi
456912f1,usr-0007,elektronik,web,11,2146207.15,0.1524,20010376.98,7.0,tinggi
ec263769,usr-0147,elektronik,atm,9,3348886.89,0.0061,29956128.12,7.83,tinggi
d809f4e3,usr-0001,fashion,mobile,18,453950.81,0.0879,7452873.61,3.68,tinggi
8e31c4f2,usr-0014,kesehatan,web,3,77748.79,0.0453,222680.31,0.39,menengah
a8adbd43,usr-0164,fashion,teller,9,523203.42,0.2486,3538215.45,0.13,tinggi
c410e994,usr-0169,kesehatan,atm,15,455550.89,0.1441,5848590.1,3.2,tinggi
e7bfb60b,usr-0015,elektronik,teller,20,949423.69,0.2123,14957220.81,0.56,tinggi
8865eb19,usr-0054,olahraga,teller,19,2354934.7,0.2693,32694264.92,8.97,tinggi
03f32bf0,usr-0019,kesehatan,atm,3,118482.6,0.1794,291680.46,4.1,menengah
9650d245,usr-0079,makanan,web,12,48776.74,0.0768,540368.24,5.26,menengah
beb284af,usr-0001,olahraga,teller,17,2431867.31,0.0828,37918647.84,1.37,tinggi
46ce1509,usr-0002,fashion,atm,17,92468.44,0.0542,1486763.06,5.11,tinggi
7d183c9d,usr-0042,olahraga,web,12,463757.74,0.0855,5089277.44,0.13,tinggi
db2b79a2,usr-0005,elektronik,teller,20,6541018.81,0.1481,111445878.48,5.05,tinggi
ebd532c3,usr-0054,makanan,atm,3,22390.35,0.0871,61320.45,0.24,rendah
3f97d456,usr-0010,elektronik,web,9,1531234.55,0.2804,9916887.44,2.39,tinggi
06996d53,usr-0133,fashion,atm,15,156903.1,0.0401,2259169.29,0.27,tinggi
c30dd7fd,usr-0103,olahraga,mobile,4,1919342.42,0.0161,7553764.03,0.19,tinggi
0cdb84bc,usr-0023,olahraga,web,17,593300.6,0.1621,8451151.74,5.91,tinggi
7c98e7e3,usr-0085,otomotif,web,4,635395.89,0.0127,2509305.45,1.43,tinggi
f6825a8f,usr-0006,fashion,mobile,13,127115.56,0.0612,1551369.14,0.24,tinggi
2b190e12,usr-0023,kesehatan,teller,6,127076.25,0.131,662575.57,2.85,menengah
de47028f,usr-0003,otomotif,teller,12,337911.6,0.1634,3392362.13,0.83,tinggi
45678fa6,usr-0121,otomotif,atm,16,516230.01,0.1941,6656476.24,3.73,tinggi
6e04bcac,usr-0104,kesehatan,atm,5,348074.02,0.2551,1296401.69,1.13,tinggi
b69243f9,usr-0141,otomotif,teller,2,1482599.41,0.0538,2805671.12,0.1,tinggi
205ae05e,usr-0129,kesehatan,web,7,87223.9,0.1315,530277.7,1.46,menengah
69c7d11e,usr-0174,olahraga,web,4,1692074.57,0.0691,6300608.87,0.22,tinggi
a181a9c0,usr-0004,otomotif,teller,16,2343679.03,0.126,32774007.56,1.71,tinggi
a20dbc9f,usr-0157,olahraga,web,16,2382824.38,0.0035,37991751.91,2.18,tinggi
c7a8c797,usr-0034,olahraga,teller,5,289604.31,0.2208,1128298.39,0.2,tinggi
f63b659c,usr-0016,makanan,teller,8,138924.69,0.024,1084723.98,1.32,tinggi
cac7d1a2,usr-0033,fashion,atm,10,696293.78,0.2179,5445713.65,5.21,tinggi
3829c29a,usr-0010,kesehatan,web,17,163609.56,0.2112,2193938.76,1.9,tinggi
54a50342,usr-0007,olahraga,atm,19,1587241.55,0.1798,24735254.87,0.31,tinggi
ba388798,usr-0005,kesehatan,web,10,234507.13,0.1381,2021216.95,1.18,tinggi
d1948e2f,usr-0001,olahraga,mobile,11,413244.49,0.2231,3531546.09,1.21,tinggi
cd50beb1,usr-0024,olahraga,web,9,2222063.15,0.2078,15842865.85,0.65,tinggi
3c41c7a2,usr-0134,elektronik,mobile,18,4664457.23,0.2254,65035594.27,0.18,tinggi
67fec1ad,usr-0046,otomotif,web,7,1370864.12,0.1861,7810224.15,0.51,tinggi
3051c548,usr-0027,otomotif,teller,16,1723791.88,0.0874,25170119.52,5.17,tinggi
6a81160d,usr-0016,kesehatan,mobile,6,417468.9,0.2075,1985064.62,4.01,tinggi
c5018f7c,usr-0020,otomotif,atm,7,448998.81,0.211,2479820.43,0.18,tinggi
d006372c,usr-0004,elektronik,atm,12,4241875.39,0.265,37413340.94,0.14,tinggi
9748bec6,usr-0104,olahraga,web,16,908044.19,0.1263,12693731.34,1.77,tinggi
3d0d4d66,usr-0003,makanan,atm,13,47869.66,0.219,486020.66,4.96,menengah
abdd78c4,usr-0067,makanan,atm,15,44228.24,0.2685,485294.36,1.1,menengah
dc71f2b4,usr-0081,kesehatan,mobile,16,174298.38,0.1962,2241616.61,5.04,tinggi
736be0ef,usr-0035,fashion,web,3,148763.86,0.0226,436205.39,0.31,menengah
2a74c63e,usr-0122,olahraga,teller,10,344268.76,0.1377,2968629.52,0.51,tinggi
33d8b0c0,usr-0007,fashion,web,17,361055.74,0.2686,4489294.86,6.3,tinggi
8c2e457a,usr-0131,kesehatan,atm,7,193460.16,0.0927,1228684.82,0.54,tinggi
49daf091,usr-0071,fashion,web,13,244460.81,0.012,3139854.64,7.77,tinggi
3afa650d,usr-0095,otomotif,atm,16,901462.51,0.0414,13826271.39,1.49,tinggi
9e4219aa,usr-0053,otomotif,mobile,5,2525581.97,0.0712,11728802.67,2.51,tinggi
179827b4,usr-0114,fashion,atm,7,198142.92,0.2933,980193.21,0.21,menengah
e02b7dad,usr-0196,fashion,web,15,229182.64,0.1228,3015585.18,0.19,tinggi
d8ed01f0,usr-0015,elektronik,teller,18,2349122.22,0.2775,30550334.47,3.47,tinggi
8f2b0597,usr-0101,elektronik,web,6,786170.1,0.1704,3913240.29,0.11,tinggi
e3e86a9a,usr-0076,otomotif,mobile,6,2177761.09,0.102,11733776.75,0.29,tinggi
b742c29f,usr-0019,olahraga,web,7,1512281.78,0.1838,8640270.72,0.64,tinggi
9bbb89a3,usr-0155,elektronik,teller,18,836777.52,0.2567,11195581.15,6.33,tinggi
6808f674,usr-0013,elektronik,atm,18,3885911.93,0.1603,58734004.46,6.72,tinggi
fbb2c088,usr-0033,fashion,atm,13,455424.25,0.2444,4473541.32,4.3,tinggi
7d442cdc,usr-0002,makanan,mobile,11,34393.4,0.216,296608.68,8.97,menengah
29191a7b,usr-0004,kesehatan,web,8,56714.3,0.2605,335521.8,0.16,menengah
88f17c87,usr-0112,makanan,teller,11,23681.41,0.0101,257864.51,1.16,menengah
a57e5e1d,usr-0013,otomotif,web,9,1104232.83,0.1087,8857824.49,3.62,tinggi
2f161037,usr-0013,otomotif,atm,2,2938441.64,0.0098,5819289.82,1.75,tinggi
9c538e49,usr-0005,otomotif,mobile,20,2377819.02,0.0833,43594933.91,6.99,tinggi
d86b5b14,usr-0023,elektronik,web,17,3164133.45,0.1658,44871842.11,0.37,tinggi
5ade3dcb,usr-0097,kesehatan,web,3,25836.63,0.0818,71169.58,1.69,rendah
66284962,usr-0138,olahraga,mobile,13,732518.54,0.0449,9095169.95,0.55,tinggi
29b35b1a,usr-0001,makanan,mobile,9,28581.86,0.1894,208516.1,0.29,menengah
f07e09ec,usr-0035,kesehatan,web,17,230771.66,0.0453,3745400.96,0.15,tinggi
522f6742,usr-0020,olahraga,web,8,2117371.92,0.2513,12682210.85,0.11,tinggi
aa6843f6,usr-0042,olahraga,web,12,591720.3,0.0564,6700167.3,0.1,tinggi
df53b1c1,usr-0018,makanan,teller,19,57908.42,0.1975,882958.63,0.93,menengah
62fbfb6b,usr-0014,otomotif,atm,13,1142835.47,0.2043,11821604.39,0.79,tinggi
b4af2d4c,usr-0021,elektronik,teller,14,342109.59,0.177,3941786.7,6.46,tinggi
5965f088,usr-0036,otomotif,web,18,2669766.98,0.1862,39107814.63,0.79,tinggi
9c5f86e2,usr-0024,olahraga,teller,12,2225253.87,0.0204,26158304.29,1.26,tinggi
30e0e7d6,usr-0021,kesehatan,mobile,16,43518.37,0.0461,664194.77,0.54,menengah
91bc6635,usr-0102,kesehatan,teller,18,376320.63,0.1435,5801735.15,0.84,tinggi
5b48e035,usr-0076,elektronik,mobile,2,5136745.03,0.0391,9871796.6,8.57,tinggi
6aa4abe7,usr-0010,fashion,mobile,14,380496.71,0.1975,4274880.54,0.5,tinggi
c050a860,usr-0095,makanan,atm,11,104327.63,0.2524,857948.7,0.16,menengah
4b65081b,usr-0118,fashion,web,9,450645.69,0.2103,3202874.11,0.42,tinggi
96f9356f,usr-0002,makanan,teller,6,116239.86,0.2194,544421.01,1.36,menengah
9211796c,usr-0036,fashion,teller,12,96408.1,0.2844,827875.64,0.52,menengah
be9f9b92,usr-0007,fashion,web,16,277308.21,0.0955,4013204.42,1.82,tinggi
de3adde6,usr-0074,elektronik,teller,15,827478.3,0.0292,12049739.0,0.23,tinggi
2a4155f2,usr-0005,makanan,mobile,10,107886.17,0.0652,1008519.92,5.15,tinggi
035c3ac8,usr-0055,otomotif,teller,18,1738309.07,0.2411,23745649.56,0.13,tinggi
