id_transaksi,id_pelanggan,kategori,channel,kota,kuantitas,harga_satuan,diskon,total_nilai,tahun,bulan,tanggal,tanggal_transaksi
3f36e5c9,usr-0041,olahraga,mobile,Balikpapan,16,1231192.89,0.1834,16086512.19,2024,7,2024-07-10,2024-07-10
812b843b,usr-0043,otomotif,web,Medan,3,1816902.47,0.0088,5402854.47,2024,3,2024-03-14,2024-03-14
a7756448,usr-0096,kesehatan,teller,Surabaya,10,76222.67,0.1969,612120.45,2024,7,2024-07-19,2024-07-19
86f8b824,usr-0008,kesehatan,atm,Balikpapan,9,77970.01,0.1948,565051.85,2024,3,2024-03-15,2024-03-15
8f00b49b,usr-0076,otomotif,web,Bandung,19,1872171.3,0.2984,24958485.12,2024,6,2024-06-11,2024-06-11
3fd22224,usr-0091,olahraga,teller,Yogyakarta,12,2393544.84,0.1365,24801127.53,2024,7,2024-07-05,2024-07-05
2f20d91e,usr-0019,elektronik,atm,Denpasar,14,3657287.87,0.0315,49586658.93,2024,7,2024-07-23,2024-07-23
8ebc8090,usr-0018,fashion,web,Jakarta,9,748393.04,0.0034,6712969.84,2024,6,2024-06-21,2024-06-21
3793dcdf,usr-0004,kesehatan,mobile,Denpasar,5,471660.57,0.159,1983255.25,2024,11,2024-11-10,2024-11-10
e51052b5,usr-0020,olahraga,mobile,Denpasar,16,445154.67,0.0172,6999671.37,2024,8,2024-08-02,2024-08-02
e35e5015,usr-0131,makanan,atm,Balikpapan,2,84327.04,0.2548,125688.95,2024,11,2024-11-24,2024-11-24
ff47195e,usr-0214,otomotif,atm,Semarang,13,611457.66,0.0157,7824351.94,2024,11,2024-11-16,2024-11-16
a9b28ed6,usr-0054,kesehatan,web,Medan,4,284997.39,0.2935,805459.35,2024,7,2024-07-24,2024-07-24
c65933f7,usr-0009,kesehatan,mobile,Palembang,14,467661.62,0.2606,4841025.73,2024,2,2024-02-14,2024-02-14
a153a0bf,usr-0083,fashion,web,Balikpapan,8,453361.66,0.1767,2986071.92,2024,12,2024-12-20,2024-12-20
e86307d1,usr-0107,kesehatan,teller,Yogyakarta,16,235079.08,0.2957,2648941.12,2024,6,2024-06-11,2024-06-11
1ff72e5a,usr-0012,olahraga,teller,Denpasar,5,2451308.45,0.1582,10317626.4,2024,9,2024-09-24,2024-09-24
403dde72,usr-0155,makanan,web,Bandung,16,31163.47,0.2105,393647.28,2024,4,2024-04-01,2024-04-01
b150902e,usr-0001,makanan,web,Makassar,9,135123.2,0.2899,863503.46,2024,3,2024-03-17,2024-03-17
d1392933,usr-0001,olahraga,web,Makassar,5,956765.95,0.0287,4646431.18,2024,11,2024-11-17,2024-11-17
5485a686,usr-0002,makanan,mobile,Denpasar,13,62447.88,0.1455,693713.84,2024,9,2024-09-21,2024-09-21
c43d415f,usr-0003,olahraga,atm,Palembang,3,1698728.02,0.1459,4352504.89,2024,4,2024-04-28,2024-04-28
7930589a,usr-0191,elektronik,atm,Makassar,10,4246270.12,0.0025,42355198.26,2024,4,2024-04-21,2024-04-21
7f73c9be,usr-0021,kesehatan,web,Bandung,8,488914.23,0.0724,3628080.58,2024,9,2024-09-10,2024-09-10
612c4935,usr-0008,elektronik,atm,Balikpapan,17,4804525.84,0.0929,74085562.2,2024,12,2024-12-18,2024-12-18
07438c1d,usr-0022,elektronik,teller,Palembang,11,440325.94,0.1457,4137856.64,2024,9,2024-09-30,2024-09-30
f69d2e24,usr-0018,otomotif,mobile,Jakarta,19,2944757.95,0.1552,47265349.19,2024,4,2024-04-29,2024-04-29
762fa7e9,usr-0009,elektronik,web,Palembang,15,319398.33,0.1353,4142974.26,2024,3,2024-03-20,2024-03-20
0596c2fe,usr-0002,makanan,web,Denpasar,19,15406.73,0.1275,255413.89,2024,8,2024-08-10,2024-08-10
b839cff4,usr-0073,fashion,mobile,Semarang,2,71511.49,0.2453,107935.35,2024,1,2024-01-02,2024-01-02
a29a9daa,usr-0002,elektronik,mobile,Denpasar,19,3297675.13,0.0864,57240026.84,2024,2,2024-02-25,2024-02-25
f85a352a,usr-0125,fashion,mobile,Bandung,15,447775.28,0.0997,6047051.63,2024,1,2024-01-01,2024-01-01
4440d88b,usr-0004,olahraga,teller,Denpasar,15,2416621.98,0.2589,26864632.95,2024,4,2024-04-05,2024-04-05
e1695e8c,usr-0103,elektronik,atm,Medan,17,6452693.18,0.1676,91308609.19,2024,12,2024-12-07,2024-12-07
a2d41db4,usr-0142,otomotif,mobile,Medan,6,2048774.79,0.0505,11672080.38,2024,2,2024-02-04,2024-02-04
67f60e94,usr-0002,makanan,teller,Denpasar,11,115914.69,0.2436,964454.13,2024,11,2024-11-29,2024-11-29
6efb616c,usr-0001,elektronik,web,Makassar,5,4720375.56,0.1858,19215850.67,2024,10,2024-10-29,2024-10-29
b7bef2a8,usr-0250,makanan,atm,Medan,20,44596.95,0.0509,846553.07,2024,11,2024-11-25,2024-11-25
1c089e25,usr-0026,kesehatan,teller,Makassar,17,291160.14,0.0971,4469032.05,2024,7,2024-07-01,2024-07-01
b6ed122a,usr-0064,elektronik,mobile,Jakarta,4,1028732.03,0.0285,3997475.85,2024,4,2024-04-01,2024-04-01
f90a2e19,usr-0001,makanan,atm,Makassar,12,73036.35,0.156,739684.55,2024,8,2024-08-24,2024-08-24
9942961e,usr-0008,olahraga,teller,Balikpapan,11,1573580.13,0.1624,14498263.8,2024,7,2024-07-31,2024-07-31
3338dcb6,usr-0034,fashion,web,Jakarta,18,439193.38,0.1003,7112928.67,2024,11,2024-11-17,2024-11-17
15afb682,usr-0196,olahraga,teller,Balikpapan,4,2498679.81,0.1639,8356683.61,2024,5,2024-05-18,2024-05-18
f0f9a309,usr-0007,elektronik,web,Denpasar,9,3149759.79,0.1447,24246962.7,2024,4,2024-04-14,2024-04-14
b44ec52c,usr-0125,olahraga,teller,Bandung,1,840923.26,0.0857,768847.69,2024,11,2024-11-06,2024-11-06
fc569e7b,usr-0075,kesehatan,web,Jakarta,1,283843.52,0.0976,256141.37,2024,5,2024-05-03,2024-05-03
9fa8eb7c,usr-0002,elektronik,mobile,Denpasar,13,4379289.6,0.149,48449797.1,2024,3,2024-03-11,2024-03-11
87cd5ec1,usr-0009,fashion,atm,Palembang,13,154558.05,0.1895,1628458.25,2024,8,2024-08-07,2024-08-07
d0a0a410,usr-0006,kesehatan,web,Yogyakarta,17,126397.44,0.0955,1943642.28,2024,12,2024-12-15,2024-12-15
e49c9827,usr-0023,olahraga,atm,Palembang,17,1526526.06,0.0298,25176632.85,2024,5,2024-05-15,2024-05-15
f76ceafc,usr-0066,otomotif,mobile,Makassar,2,642802.54,0.0506,1220583.25,2024,12,2024-12-06,2024-12-06
11017db4,usr-0022,fashion,atm,Palembang,12,126148.15,0.0899,1377700.61,2024,2,2024-02-22,2024-02-22
1e235b02,usr-0006,fashion,web,Yogyakarta,5,167782.41,0.1182,739780.63,2024,6,2024-06-05,2024-06-05
82354451,usr-0088,kesehatan,teller,Balikpapan,17,427590.75,0.2303,5594818.69,2024,12,2024-12-28,2024-12-28
f755347e,usr-0051,makanan,mobile,Palembang,2,37405.68,0.2761,54155.32,2024,11,2024-11-27,2024-11-27
f199e62a,usr-0036,fashion,web,Jakarta,3,312790.44,0.064,878338.72,2024,9,2024-09-11,2024-09-11
b56258cf,usr-0044,fashion,teller,Surabaya,5,84621.78,0.0801,389218.01,2024,5,2024-05-11,2024-05-11
2da2b093,usr-0005,fashion,web,Palembang,16,423577.18,0.0814,6225889.02,2024,9,2024-09-15,2024-09-15
b9ba40d4,usr-0082,makanan,teller,Jakarta,4,126627.81,0.1042,453713.14,2024,3,2024-03-27,2024-03-27
1508a69f,usr-0017,olahraga,teller,Medan,5,2122531.07,0.0931,9624200.47,2024,10,2024-10-31,2024-10-31
9db339f0,usr-0014,fashion,teller,Palembang,19,282950.88,0.1864,4374035.55,2024,11,2024-11-22,2024-11-22
de80ebd3,usr-0003,kesehatan,atm,Palembang,12,393741.46,0.1167,4173594.81,2024,9,2024-09-21,2024-09-21
5922e37a,usr-0055,elektronik,web,Semarang,8,2012764.87,0.2349,12319953.25,2024,2,2024-02-25,2024-02-25
87dd7045,usr-0056,kesehatan,atm,Palembang,20,198175.99,0.1928,3199401.48,2024,10,2024-10-25,2024-10-25
36119e1a,usr-0012,fashion,mobile,Denpasar,17,364390.88,0.1096,5515629.72,2024,11,2024-11-15,2024-11-15
86dbe883,usr-0177,kesehatan,web,Jakarta,11,286143.78,0.1483,2680731.25,2024,6,2024-06-07,2024-06-07
62dbb2f3,usr-0167,elektronik,mobile,Jakarta,14,1099102.07,0.0386,14793645.38,2024,3,2024-03-01,2024-03-01
36a5c69a,usr-0002,makanan,teller,Denpasar,2,145397.05,0.0352,280550.13,2024,11,2024-11-27,2024-11-27
50871344,usr-0088,kesehatan,mobile,Balikpapan,11,91833.78,0.0064,1003719.27,2024,10,2024-10-19,2024-10-19
4b4155f3,usr-0017,elektronik,atm,Medan,12,6616929.0,0.0515,75310195.21,2024,1,2024-01-13,2024-01-13
d566d925,usr-0300,elektronik,teller,Balikpapan,9,5283118.38,0.2254,36829573.26,2024,10,2024-10-18,2024-10-18
90b1e456,usr-0005,elektronik,mobile,Palembang,2,2725546.28,0.1772,4485067.96,2024,1,2024-01-15,2024-01-15
653f2fa4,usr-0008,olahraga,web,Balikpapan,5,2130698.85,0.1484,9072574.08,2024,2,2024-02-18,2024-02-18
4327ea45,usr-0023,makanan,atm,Palembang,13,106261.63,0.0967,1247823.35,2024,6,2024-06-30,2024-06-30
b06d7d18,usr-0007,elektronik,web,Denpasar,18,3330772.36,0.2582,44473114.53,2024,11,2024-11-09,2024-11-09
2c2002f2,usr-0086,otomotif,teller,Balikpapan,10,940795.33,0.1833,7683446.9,2024,9,2024-09-20,2024-09-20
0bf102c6,usr-0029,kesehatan,atm,Semarang,4,487358.95,0.2528,1456534.32,2024,8,2024-08-11,2024-08-11
84ee5fc6,usr-0005,kesehatan,atm,Palembang,14,447612.94,0.0568,5910842.78,2024,12,2024-12-17,2024-12-17
fcda0c51,usr-0034,elektronik,atm,Jakarta,8,1264608.45,0.0953,9153022.19,2024,3,2024-03-25,2024-03-25
ac1e4ada,usr-0198,elektronik,web,Semarang,12,6343338.36,0.0301,73829919.49,2024,12,2024-12-30,2024-12-30
8c6951e5,usr-0134,kesehatan,web,Surabaya,2,453140.86,0.2212,705844.41,2024,2,2024-02-24,2024-02-24
c40cca1f,usr-0032,fashion,atm,Yogyakarta,20,75339.97,0.1124,1337415.44,2024,7,2024-07-14,2024-07-14
7850f1b9,usr-0009,fashion,mobile,Palembang,3,355209.16,0.1054,953281.31,2024,2,2024-02-12,2024-02-12
79c67836,usr-0004,makanan,mobile,Denpasar,6,124418.49,0.1806,611673.59,2024,2,2024-02-13,2024-02-13
b1f0a383,usr-0190,fashion,atm,Yogyakarta,11,694555.66,0.1204,6720116.29,2024,1,2024-01-11,2024-01-11
2e85adf5,usr-0094,fashion,teller,Makassar,14,81593.16,0.1136,1012506.72,2024,12,2024-12-24,2024-12-24
29cd0346,usr-0048,elektronik,mobile,Balikpapan,13,1309490.89,0.2687,12449770.16,2024,2,2024-02-09,2024-02-09
d1adfec4,usr-0191,makanan,mobile,Makassar,12,58131.0,0.1888,565903.15,2024,11,2024-11-11,2024-11-11
4a29caa1,usr-0002,otomotif,web,Denpasar,7,2817731.55,0.102,17712862.82,2024,4,2024-04-03,2024-04-03
dcb3c10f,usr-0083,olahraga,atm,Balikpapan,2,2492630.99,0.1225,4374626.65,2024,8,2024-08-06,2024-08-06
e0faf098,usr-0005,otomotif,atm,Palembang,16,2619877.49,0.2962,29501255.51,2024,6,2024-06-10,2024-06-10
2e8586dd,usr-0002,elektronik,teller,Denpasar,19,3341791.26,0.1178,56016526.19,2024,4,2024-04-16,2024-04-16
d0727308,usr-0027,elektronik,web,Medan,3,6404765.03,0.0534,18187527.35,2024,6,2024-06-25,2024-06-25
775210ee,usr-0017,makanan,mobile,Medan,17,146626.03,0.0872,2275260.13,2024,1,2024-01-17,2024-01-17
e87f00a9,usr-0242,kesehatan,teller,Bandung,10,387047.13,0.1812,3169068.13,2024,9,2024-09-23,2024-09-23
cfea71dd,usr-0011,fashion,mobile,Bandung,18,496944.11,0.1731,7396206.07,2024,8,2024-08-24,2024-08-24
7ce39152,usr-0148,otomotif,mobile,Bandung,13,2473964.53,0.167,26790521.71,2024,12,2024-12-08,2024-12-08
57661574,usr-0111,fashion,mobile,Palembang,15,463361.4,0.1105,6182454.75,2024,2,2024-02-21,2024-02-21
ce5856e2,usr-0077,otomotif,teller,Bandung,7,2036633.51,0.1588,11992007.87,2024,11,2024-11-27,2024-11-27
6b1c83ef,usr-0224,makanan,atm,Semarang,15,135823.84,0.1363,1759705.06,2024,12,2024-12-01,2024-12-01
e729c944,usr-0019,makanan,teller,Denpasar,5,47779.43,0.299,167472.35,2024,2,2024-02-22,2024-02-22
3ed1245c,usr-0017,olahraga,atm,Medan,16,1087074.09,0.139,14975281.84,2024,8,2024-08-09,2024-08-09
4981993d,usr-0003,fashion,mobile,Palembang,2,480841.22,0.0192,943190.17,2024,3,2024-03-17,2024-03-17
013cca5a,usr-0008,kesehatan,atm,Balikpapan,16,433637.92,0.279,5002178.81,2024,3,2024-03-07,2024-03-07
956cc2f5,usr-0192,elektronik,teller,Bandung,4,3235003.77,0.1264,11304295.0,2024,2,2024-02-11,2024-02-11
b85e5fae,usr-0028,makanan,mobile,Bandung,5,67821.71,0.1052,303442.25,2024,2,2024-02-27,2024-02-27
f8ef96c7,usr-0012,olahraga,mobile,Denpasar,12,1647483.95,0.1981,15853475.31,2024,8,2024-08-15,2024-08-15
992116e0,usr-0005,fashion,web,Palembang,16,768813.61,0.0227,12021197.38,2024,7,2024-07-12,2024-07-12
ddc09802,usr-0030,makanan,mobile,Yogyakarta,2,80645.55,0.2064,128006.46,2024,2,2024-02-10,2024-02-10
6599f52d,usr-0097,kesehatan,mobile,Yogyakarta,15,279148.03,0.2735,3042143.22,2024,10,2024-10-27,2024-10-27
75b576a7,usr-0008,makanan,mobile,Balikpapan,12,143245.35,0.0572,1620629.05,2024,2,2024-02-06,2024-02-06
5b31e2b2,usr-0116,elektronik,atm,Jakarta,10,3512852.53,0.2391,26729668.51,2024,3,2024-03-22,2024-03-22
62d78dfe,usr-0064,makanan,atm,Jakarta,12,134231.5,0.2769,1164712.16,2024,6,2024-06-20,2024-06-20
791a69e0,usr-0132,fashion,web,Palembang,9,165472.73,0.1354,1287594.68,2024,11,2024-11-22,2024-11-22
d93e1630,usr-0006,olahraga,teller,Yogyakarta,14,2084136.4,0.176,24042093.41,2024,3,2024-03-12,2024-03-12
0a0ff32e,usr-0065,kesehatan,teller,Medan,13,195783.02,0.0012,2542138.59,2024,4,2024-04-13,2024-04-13
1a7cccf8,usr-0003,makanan,atm,Palembang,15,22465.54,0.167,280718.42,2024,5,2024-05-14,2024-05-14
e0bfb6b9,usr-0014,makanan,mobile,Palembang,5,34507.48,0.0165,169690.31,2024,9,2024-09-03,2024-09-03
28572e62,usr-0100,elektronik,atm,Makassar,17,1431623.36,0.0543,23014956.64,2024,4,2024-04-07,2024-04-07
a3b03c91,usr-0065,elektronik,mobile,Medan,18,4995499.05,0.07,83623220.71,2024,7,2024-07-25,2024-07-25
957131dc,usr-0004,olahraga,teller,Denpasar,16,1833784.75,0.2926,20756829.77,2024,10,2024-10-29,2024-10-29
20026374,usr-0176,kesehatan,atm,Jakarta,6,291043.95,0.1955,1404819.09,2024,3,2024-03-03,2024-03-03
acf64b54,usr-0001,elektronik,atm,Makassar,19,4851845.66,0.1719,76337852.22,2024,5,2024-05-12,2024-05-12
9af727b9,usr-0054,makanan,teller,Medan,5,75274.41,0.0565,355100.39,2024,1,2024-01-24,2024-01-24
34ac4c3d,usr-0283,makanan,atm,Surabaya,6,43327.64,0.074,240716.81,2024,6,2024-06-22,2024-06-22
4bb08594,usr-0039,elektronik,web,Denpasar,2,2088975.93,0.078,3852168.39,2024,6,2024-06-08,2024-06-08
abe36fbf,usr-0139,kesehatan,web,Palembang,7,293438.08,0.2692,1501114.62,2024,9,2024-09-18,2024-09-18
0bdf69ea,usr-0054,olahraga,web,Medan,14,1451172.31,0.2045,16160898.82,2024,9,2024-09-16,2024-09-16
dbfec67f,usr-0129,makanan,web,Denpasar,20,88483.44,0.2729,1286737.94,2024,3,2024-03-13,2024-03-13
78025d1c,usr-0073,elektronik,web,Semarang,5,2554675.75,0.1303,11109114.37,2024,7,2024-07-26,2024-07-26
7807c008,usr-0086,otomotif,teller,Balikpapan,15,179784.03,0.1073,2407410.17,2024,12,2024-12-09,2024-12-09
8e181cbc,usr-0005,elektronik,atm,Palembang,11,4589674.72,0.1247,44192372.9,2024,5,2024-05-31,2024-05-31
21b147a6,usr-0108,kesehatan,atm,Semarang,9,240885.81,0.1565,1828695.07,2024,6,2024-06-21,2024-06-21
77145b15,usr-0006,olahraga,web,Yogyakarta,2,2496237.96,0.0513,4736391.78,2024,4,2024-04-04,2024-04-04
434da8e7,usr-0280,makanan,mobile,Medan,9,127928.36,0.2679,842943.16,2024,12,2024-12-11,2024-12-11
548f9f3b,usr-0005,olahraga,mobile,Palembang,5,2454093.31,0.2413,9309858.71,2024,3,2024-03-03,2024-03-03
9e3e2f71,usr-0006,olahraga,teller,Yogyakarta,4,2389583.77,0.0996,8606288.73,2024,11,2024-11-25,2024-11-25
ec712134,usr-0176,fashion,web,Jakarta,7,699595.54,0.2592,3627759.28,2024,7,2024-07-26,2024-07-26
7cbace6e,usr-0006,elektronik,mobile,Yogyakarta,17,1554633.32,0.2491,19846645.11,2024,1,2024-01-02,2024-01-02
1ea6eecb,usr-0014,olahraga,atm,Palembang,15,1225792.19,0.0746,17014665.79,2024,4,2024-04-08,2024-04-08
e8c6b108,usr-0096,otomotif,atm,Surabaya,6,612839.53,0.0438,3515995.96,2024,5,2024-05-24,2024-05-24
86056fb1,usr-0003,fashion,mobile,Palembang,13,106527.5,0.235,1059399.26,2024,10,2024-10-09,2024-10-09
d1c6e21e,usr-0003,otomotif,atm,Palembang,2,2173440.2,0.0366,4187735.97,2024,1,2024-01-12,2024-01-12
3b5d2b89,usr-0030,makanan,mobile,Yogyakarta,1,108031.78,0.1682,89863.65,2024,5,2024-05-16,2024-05-16
aef12c55,usr-0006,elektronik,atm,Yogyakarta,1,7020464.23,0.1597,5899278.89,2024,3,2024-03-23,2024-03-23
0c9ca5f2,usr-0006,olahraga,web,Yogyakarta,1,1386310.92,0.0788,1277112.05,2024,11,2024-11-10,2024-11-10
9390aaca,usr-0001,otomotif,web,Makassar,1,2970077.02,0.0571,2800630.82,2024,2,2024-02-21,2024-02-21
7939b11f,usr-0015,otomotif,mobile,Semarang,11,1069873.42,0.249,8838192.14,2024,2,2024-02-19,2024-02-19
50803366,usr-0011,elektronik,teller,Bandung,15,878979.65,0.0235,12874406.59,2024,4,2024-04-03,2024-04-03
c89217ba,usr-0001,makanan,atm,Makassar,12,59170.21,0.1747,585989.46,2024,2,2024-02-15,2024-02-15
07d08a8c,usr-0062,kesehatan,mobile,Jakarta,19,274922.28,0.2755,3784691.88,2024,11,2024-11-28,2024-11-28
4a8c5bcb,usr-0063,kesehatan,atm,Jakarta,4,365295.29,0.2958,1028972.38,2024,12,2024-12-07,2024-12-07
b5eaf8e1,usr-0001,kesehatan,atm,Makassar,16,444217.99,0.2385,5412148.74,2024,8,2024-08-09,2024-08-09
a5a113ec,usr-0010,elektronik,mobile,Surabaya,13,1191220.38,0.0139,15270893.9,2024,1,2024-01-15,2024-01-15
1e4a55d8,usr-0186,fashion,web,Surabaya,13,172679.55,0.1539,1899426.8,2024,6,2024-06-21,2024-06-21
a09c7de8,usr-0051,makanan,mobile,Palembang,19,96495.15,0.2297,1412215.66,2024,2,2024-02-23,2024-02-23
a1c73026,usr-0020,makanan,web,Denpasar,6,16927.62,0.0527,96208.45,2024,9,2024-09-10,2024-09-10
107ff382,usr-0027,olahraga,teller,Medan,15,694697.42,0.2422,7896653.04,2024,11,2024-11-16,2024-11-16
41bc1475,usr-0005,fashion,web,Palembang,14,545491.58,0.1997,6111445.6,2024,3,2024-03-18,2024-03-18
7099a235,usr-0146,fashion,atm,Denpasar,11,594996.84,0.0866,5978116.56,2024,11,2024-11-29,2024-11-29
7ecef482,usr-0219,makanan,web,Jakarta,13,125577.08,0.0769,1506930.05,2024,4,2024-04-12,2024-04-12
f68ac407,usr-0216,makanan,atm,Makassar,16,45126.74,0.108,644015.46,2024,5,2024-05-18,2024-05-18
a14674f3,usr-0005,fashion,mobile,Palembang,6,410256.59,0.2027,1962497.57,2024,8,2024-08-06,2024-08-06
320b0b23,usr-0010,makanan,web,Surabaya,10,34157.93,0.0913,310379.81,2024,1,2024-01-07,2024-01-07
276e38ea,usr-0003,elektronik,atm,Palembang,19,959681.98,0.0112,18030558.05,2024,8,2024-08-01,2024-08-01
e25145f2,usr-0010,olahraga,atm,Surabaya,4,2495652.85,0.2818,7169984.64,2024,8,2024-08-30,2024-08-30
a50d61a5,usr-0012,olahraga,web,Denpasar,20,1497884.87,0.1698,24869977.38,2024,5,2024-05-09,2024-05-09
1d3a86c6,usr-0065,elektronik,mobile,Medan,15,1270633.92,0.1633,15946927.84,2024,3,2024-03-02,2024-03-02
110ee56c,usr-0004,makanan,mobile,Denpasar,8,31058.39,0.0935,225231.4,2024,2,2024-02-24,2024-02-24
d2e9caf0,usr-0223,fashion,mobile,Makassar,5,52510.75,0.1843,214172.5,2024,9,2024-09-22,2024-09-22
1bd6e173,usr-0002,fashion,web,Denpasar,10,762524.49,0.1991,6106721.39,2024,6,2024-06-07,2024-06-07
1a0fb4d6,usr-0001,kesehatan,mobile,Makassar,16,179880.94,0.0071,2857726.27,2024,9,2024-09-23,2024-09-23
35350179,usr-0174,makanan,web,Jakarta,9,69276.89,0.2813,448101.25,2024,9,2024-09-09,2024-09-09
f4e33d69,usr-0091,makanan,atm,Yogyakarta,10,30739.87,0.0804,282671.61,2024,9,2024-09-05,2024-09-05
12b79465,usr-0014,elektronik,teller,Palembang,3,2483321.12,0.1248,6520279.43,2024,2,2024-02-28,2024-02-28
4fe261a0,usr-0054,kesehatan,atm,Medan,6,215263.04,0.2385,983520.47,2024,4,2024-04-10,2024-04-10
cdf72f4c,usr-0005,olahraga,mobile,Palembang,15,2322073.17,0.2586,25823394.51,2024,1,2024-01-14,2024-01-14
9e90498c,usr-0003,fashion,atm,Palembang,15,739671.44,0.2299,8544245.99,2024,12,2024-12-14,2024-12-14
1754635c,usr-0028,olahraga,web,Bandung,5,2236396.48,0.0701,10398343.99,2024,8,2024-08-24,2024-08-24
753d3f7d,usr-0013,olahraga,web,Semarang,3,2101929.06,0.2363,4815458.68,2024,5,2024-05-12,2024-05-12
6cdeb949,usr-0060,elektronik,mobile,Makassar,13,1785399.5,0.1486,19761965.2,2024,8,2024-08-13,2024-08-13
a2ec52ae,usr-0005,fashion,atm,Palembang,18,56290.44,0.2422,767810.29,2024,8,2024-08-17,2024-08-17
cc59a172,usr-0075,kesehatan,teller,Jakarta,17,317725.13,0.1205,4750326.68,2024,12,2024-12-15,2024-12-15
04d8983d,usr-0120,makanan,mobile,Surabaya,4,78786.47,0.1012,283252.17,2024,8,2024-08-31,2024-08-31
b0d4a7a6,usr-0003,makanan,web,Palembang,3,52550.63,0.0825,144652.35,2024,11,2024-11-23,2024-11-23
02dbee65,usr-0001,elektronik,atm,Makassar,13,5514363.3,0.0582,67513880.58,2024,12,2024-12-27,2024-12-27
d86dced5,usr-0023,fashion,mobile,Palembang,2,463833.95,0.1609,778430.24,2024,1,2024-01-11,2024-01-11
ed711753,usr-0124,elektronik,atm,Makassar,10,825552.99,0.0271,8032119.38,2024,2,2024-02-26,2024-02-26
f532cff9,usr-0071,otomotif,web,Makassar,4,446902.65,0.1766,1471932.3,2024,2,2024-02-06,2024-02-06
572094ed,usr-0090,otomotif,web,Bandung,16,2409835.32,0.0455,36803761.7,2024,10,2024-10-01,2024-10-01
6f296acf,usr-0018,fashion,web,Jakarta,1,689081.96,0.0897,627261.11,2024,2,2024-02-27,2024-02-27
295a3962,usr-0006,kesehatan,mobile,Yogyakarta,9,103507.53,0.1198,819966.98,2024,4,2024-04-06,2024-04-06
37901c08,usr-0039,kesehatan,mobile,Denpasar,4,335428.54,0.0847,1228129.4,2024,5,2024-05-31,2024-05-31
7d2e543e,usr-0004,kesehatan,teller,Denpasar,19,240179.36,0.2373,3480654.72,2024,11,2024-11-11,2024-11-11
ffd89d89,usr-0101,makanan,mobile,Denpasar,19,86673.42,0.07,1531598.96,2024,11,2024-11-18,2024-11-18
89378fff,usr-0004,fashion,teller,Denpasar,18,329888.62,0.2523,4439870.42,2024,8,2024-08-04,2024-08-04
8a28f991,usr-0009,fashion,web,Palembang,3,758667.42,0.0949,2059994.19,2024,1,2024-01-03,2024-01-03
16ba9375,usr-0034,kesehatan,web,Jakarta,3,406726.16,0.0915,1108492.33,2024,7,2024-07-27,2024-07-27
040e5422,usr-0030,fashion,teller,Yogyakarta,2,455140.64,0.0707,845891.06,2024,12,2024-12-20,2024-12-20
1c25df30,usr-0056,olahraga,atm,Palembang,6,2266042.81,0.2648,9996076.0,2024,10,2024-10-03,2024-10-03
9f3ea2aa,usr-0023,kesehatan,teller,Palembang,14,481119.61,0.0454,6429564.43,2024,4,2024-04-23,2024-04-23
70e30c9b,usr-0223,makanan,mobile,Makassar,13,33489.38,0.195,350482.22,2024,12,2024-12-17,2024-12-17
36575f53,usr-0163,makanan,atm,Balikpapan,2,101055.13,0.0308,195888.91,2024,6,2024-06-26,2024-06-26
c6f59964,usr-0191,elektronik,web,Makassar,13,4191422.52,0.1371,47015560.67,2024,11,2024-11-05,2024-11-05
f09051be,usr-0064,kesehatan,atm,Jakarta,2,447964.87,0.0013,894805.94,2024,8,2024-08-07,2024-08-07
4f6b6c1c,usr-0066,olahraga,web,Makassar,11,1568409.68,0.1316,14981906.42,2024,5,2024-05-18,2024-05-18
3a9a6557,usr-0058,otomotif,web,Bandung,8,647614.99,0.1276,4520008.82,2024,1,2024-01-27,2024-01-27
e8cdff3c,usr-0022,kesehatan,atm,Palembang,6,345782.23,0.2363,1584419.16,2024,11,2024-11-18,2024-11-18
f21379b1,usr-0011,elektronik,atm,Bandung,7,4753366.12,0.1987,26661597.89,2024,10,2024-10-04,2024-10-04
e5be8942,usr-0053,otomotif,web,Yogyakarta,10,2362017.71,0.1452,20190444.12,2024,6,2024-06-05,2024-06-05
510f02ec,usr-0001,makanan,atm,Makassar,18,36836.26,0.0428,634650.44,2024,10,2024-10-18,2024-10-18
c4cfa1a9,usr-0001,fashion,atm,Makassar,2,745368.89,0.0221,1457822.45,2024,1,2024-01-07,2024-01-07
fd1c8c0a,usr-0171,fashion,atm,Denpasar,6,181639.01,0.1682,906576.64,2024,2,2024-02-21,2024-02-21
8df509da,usr-0001,otomotif,atm,Makassar,2,2703568.38,0.2909,3834296.81,2024,10,2024-10-28,2024-10-28
14662ecd,usr-0037,kesehatan,web,Semarang,5,148198.29,0.1734,612476.25,2024,2,2024-02-04,2024-02-04
66fd4771,usr-0060,fashion,teller,Makassar,9,613218.8,0.0798,5078321.21,2024,7,2024-07-24,2024-07-24
03960917,usr-0004,kesehatan,mobile,Denpasar,14,429747.17,0.0653,5623852.8,2024,11,2024-11-14,2024-11-14
4458d3a1,usr-0204,fashion,mobile,Bandung,16,290630.93,0.0706,4321750.39,2024,2,2024-02-20,2024-02-20
02b43586,usr-0004,makanan,teller,Denpasar,3,82697.86,0.2095,196107.72,2024,1,2024-01-11,2024-01-11
cd9820a7,usr-0195,olahraga,mobile,Denpasar,10,261078.78,0.0188,2561813.22,2024,1,2024-01-06,2024-01-06
